province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date
Bac Lieu,36,28,24,E,0.0,60,27,1011,2015-04-23
Bac Lieu,35,28,15,SSE,0.0,60,25,1009,2016-04-23
Bac Lieu,36,29,11,SSW,8.3,63,21,1010,2017-04-23
Bac Lieu,36,28,9,ESE,0.2,62,23,1008,2018-04-23
Bac Lieu,37,29,17,ESE,0.0,60,21,1008,2019-04-23
Bac Lieu,35,28,19,E,0.0,67,50,1010,2020-04-23
Bac Lieu,32,27,12,WSW,2.8,73,60,1008,2021-04-23
Bac Lieu,33,27,15,WSW,2.9,76,13,1009,2009-04-18
Bac Lieu,35,27,15,E,0.7,67,20,1011,2010-04-18
Bac Lieu,36,25,12,SSW,0.9,69,31,1008,2011-04-18
Bac Lieu,35,27,13,SE,0.1,66,16,1007,2012-04-18
Bac Lieu,36,28,15,WSW,1.0,62,41,1006,2013-04-18
Bac Lieu,35,28,12,SE,0.6,62,10,1010,2014-04-18
Bac Lieu,35,27,16,SE,0.0,64,22,1010,2015-04-18
Bac Lieu,35,27,13,SSE,0.3,67,49,1009,2016-04-18
Bac Lieu,36,28,9,SSE,4.3,64,16,1010,2017-04-18
Bac Lieu,34,27,18,E,1.4,63,47,1010,2018-04-18
Bac Lieu,35,29,12,SE,0.3,62,42,1009,2019-04-18
Bac Lieu,34,27,15,ESE,0.0,68,24,1011,2020-04-18
Bac Lieu,32,27,8,SSE,2.4,70,44,1011,2021-04-18
Bac Lieu,31,26,9,SW,3.6,81,29,1010,2009-04-27
Bac Lieu,34,28,13,ESE,5.8,70,25,1012,2010-04-27
Bac Lieu,35,26,10,ESE,1.3,68,22,1008,2011-04-27
Bac Lieu,32,28,9,WSW,3.5,73,52,1008,2012-04-27
Bac Lieu,35,29,7,S,3.6,64,40,1009,2013-04-27
Bac Lieu,36,29,13,SE,0.1,57,25,1010,2014-04-27
Bac Lieu,36,28,24,E,0.8,61,30,1010,2015-04-27
Bac Lieu,37,29,15,S,0.1,57,13,1009,2016-04-27
Bac Lieu,35,28,10,S,1.6,61,48,1010,2017-04-27
Bac Lieu,36,28,17,ESE,0.0,63,24,1010,2018-04-27
Bac Lieu,36,29,11,ESE,0.1,61,33,1009,2019-04-27
Bac Lieu,35,29,25,E,2.8,58,36,1010,2020-04-27
Bac Lieu,32,28,9,SSE,3.4,68,61,1010,2021-04-27
Bac Lieu,32,26,9,SW,5.4,78,18,1010,2009-04-28
Bac Lieu,35,27,7,SSE,0.3,68,37,1012,2010-04-28
Bac Lieu,35,27,12,ESE,0.5,70,20,1007,2011-04-28
Bac Lieu,34,28,10,SSW,4.1,66,29,1008,2012-04-28
Bac Lieu,35,28,12,SE,1.0,64,56,1009,2013-04-28
Bac Lieu,36,29,11,SSE,0.4,59,15,1010,2014-04-28
Bac Lieu,34,28,13,SE,0.2,67,53,1010,2015-04-28
Bac Lieu,36,30,17,S,0.6,59,14,1008,2016-04-28
Bac Lieu,35,29,12,SSE,1.4,61,13,1010,2017-04-28
Bac Lieu,35,28,20,ESE,0.2,63,26,1010,2018-04-28
Bac Lieu,35,29,11,SSE,2.5,61,38,1010,2019-04-28
Bac Lieu,34,29,24,E,1.7,58,39,1010,2020-04-28
Bac Lieu,32,27,12,ESE,1.1,71,43,1011,2021-04-28
Bac Lieu,31,27,9,SW,5.2,81,33,1010,2009-04-29
Bac Lieu,32,28,7,ESE,5.2,73,34,1011,2010-04-29
Bac Lieu,34,26,15,ESE,0.4,74,31,1008,2011-04-29
Bac Lieu,34,28,10,SW,13.1,70,33,1008,2012-04-29
Bac Lieu,35,28,14,SE,0.0,64,18,1009,2013-04-29
Bac Lieu,35,29,9,ESE,2.1,60,25,1009,2014-04-29
Bac Lieu,35,28,17,ESE,0.2,64,39,1010,2015-04-29
Bac Lieu,36,30,15,SE,0.0,58,11,1010,2016-04-29
Bac Lieu,35,28,11,SE,1.5,61,24,1011,2017-04-29
Bac Lieu,34,28,16,ESE,3.3,67,41,1010,2018-04-29
Bac Lieu,37,29,9,SE,0.0,61,22,1009,2019-04-29
Bac Lieu,35,28,23,E,0.0,60,26,1010,2020-04-29
Bac Lieu,33,27,12,ESE,3.0,67,66,1011,2021-04-29
Bac Lieu,32,26,9,SW,3.6,81,29,1009,2009-04-30
Bac Lieu,32,27,10,ESE,3.3,76,36,1011,2010-04-30
Bac Lieu,34,26,15,ESE,1.4,74,33,1009,2011-04-30
Bac Lieu,33,28,11,WSW,14.4,70,30,1007,2012-04-30
Bac Lieu,35,28,13,SE,1.2,63,17,1009,2013-04-30
Bac Lieu,34,29,9,SE,6.9,60,45,1009,2014-04-30
Bac Lieu,36,28,15,ESE,0.0,63,14,1010,2015-04-30
Bac Lieu,36,29,15,SE,0.1,56,12,1009,2016-04-30
Bac Lieu,34,28,14,SE,3.1,64,33,1011,2017-04-30
Bac Lieu,35,28,13,SE,0.9,65,23,1010,2018-04-30
Bac Lieu,35,29,12,SSE,0.0,62,37,1009,2019-04-30
Bac Lieu,35,28,24,E,0.0,61,26,1010,2020-04-30
Bac Lieu,33,27,15,ESE,0.7,63,42,1010,2021-04-30
Bac Lieu,30,26,5,SW,2.7,83,44,1009,2009-05-01
Bac Lieu,34,28,13,ESE,1.4,71,16,1010,2010-05-01
Bac Lieu,35,26,11,ESE,0.6,73,24,1009,2011-05-01
Bac Lieu,34,28,10,SSW,1.8,68,21,1008,2012-05-01
Bac Lieu,35,29,9,SSW,11.6,64,18,1007,2013-05-01
Bac Lieu,35,29,10,SSE,6.0,61,59,1009,2014-05-01
Bac Lieu,35,28,13,SSE,0.3,64,28,1010,2015-05-01
Bac Lieu,36,30,14,SE,1.1,56,19,1009,2016-05-01
Bac Lieu,35,28,12,SE,0.0,63,19,1011,2017-05-01
Bac Lieu,36,28,14,ESE,1.3,62,15,1010,2018-05-01
Bac Lieu,37,29,11,SW,0.0,59,39,1009,2019-05-01
Bac Lieu,35,27,20,ESE,0.0,65,22,1009,2020-05-01
Bac Lieu,33,28,16,ESE,1.0,67,52,1010,2021-05-01
Bac Lieu,30,26,12,SW,11.0,86,40,1009,2009-04-26
Bac Lieu,34,28,17,ESE,3.6,70,9,1012,2010-04-26
Bac Lieu,34,26,15,ESE,0.2,72,36,1008,2011-04-26
Bac Lieu,36,28,13,SSW,7.9,68,38,1008,2012-04-26
Bac Lieu,35,28,12,SE,0.5,64,21,1010,2013-04-26
Bac Lieu,36,29,11,SE,0.0,57,13,1009,2014-04-26
Bac Lieu,35,28,28,E,0.0,61,28,1010,2015-04-26
Bac Lieu,36,29,15,SSE,0.1,59,21,1010,2016-04-26
Bac Lieu,36,28,11,SSE,1.8,63,30,1010,2017-04-26
Bac Lieu,35,28,14,SE,0.0,63,21,1009,2018-04-26
Bac Lieu,37,29,14,ESE,0.0,58,27,1008,2019-04-26
Bac Lieu,35,29,26,E,0.3,60,54,1010,2020-04-26
Bac Lieu,35,27,11,SW,2.7,65,39,1009,2021-04-26
Bac Lieu,28,24,9,SW,9.6,89,86,1009,2009-05-04
Bac Lieu,32,28,6,SE,10.1,79,34,1007,2010-05-04
Bac Lieu,35,27,6,SSE,2.2,66,29,1008,2011-05-04
Bac Lieu,34,28,12,WSW,7.8,67,25,1006,2012-05-04
Bac Lieu,35,29,11,SE,1.0,66,26,1008,2013-05-04
Bac Lieu,34,28,16,E,2.0,66,23,1008,2014-05-04
Bac Lieu,36,28,14,SSE,0.0,58,9,1010,2015-05-04
Bac Lieu,37,30,17,SE,2.8,60,20,1009,2016-05-04
Bac Lieu,34,29,10,S,7.6,65,49,1010,2017-05-04
Bac Lieu,32,29,9,ESE,5.5,66,46,1011,2018-05-04
Bac Lieu,35,30,11,S,0.4,63,32,1010,2019-05-04
Bac Lieu,34,28,9,ESE,0.2,65,37,1009,2020-05-04
Bac Lieu,36,29,20,E,0.3,64,45,1007,2021-05-04
Bac Lieu,32,26,8,WSW,3.8,82,55,1008,2009-05-06
Bac Lieu,36,28,9,SSE,0.3,67,12,1007,2010-05-06
Bac Lieu,34,27,8,SSE,3.1,73,27,1009,2011-05-06
Bac Lieu,33,28,11,WSW,17.0,72,33,1008,2012-05-06
Bac Lieu,34,29,18,E,5.9,67,36,1008,2013-05-06
Bac Lieu,34,29,20,E,3.3,67,26,1009,2014-05-06
Bac Lieu,36,30,15,SSW,0.1,56,27,1008,2015-05-06
Bac Lieu,36,30,16,ESE,0.9,61,32,1008,2016-05-06
Bac Lieu,35,29,11,SE,5.4,62,22,1012,2017-05-06
Bac Lieu,35,28,11,SSE,0.1,64,36,1011,2018-05-06
Bac Lieu,36,29,15,WSW,1.6,60,30,1008,2019-05-06
Bac Lieu,36,29,11,SE,0.0,61,14,1008,2020-05-06
Bac Lieu,34,28,23,E,0.9,67,54,1009,2021-05-06
Bac Lieu,31,25,7,SW,20.1,87,82,1009,2009-05-02
Bac Lieu,34,27,14,ESE,0.2,68,18,1009,2010-05-02
Bac Lieu,35,27,6,ESE,3.3,67,28,1008,2011-05-02
Bac Lieu,33,28,12,SSW,3.4,70,33,1008,2012-05-02
Bac Lieu,35,28,9,SW,2.0,65,24,1006,2013-05-02
Bac Lieu,35,29,11,SE,3.2,62,18,1010,2014-05-02
Bac Lieu,35,28,15,SSE,0.3,61,17,1010,2015-05-02
Bac Lieu,37,30,16,SE,0.0,59,16,1009,2016-05-02
Bac Lieu,36,28,11,SSE,1.4,62,36,1011,2017-05-02
Bac Lieu,36,29,11,SE,0.2,60,20,1011,2018-05-02
Bac Lieu,37,30,14,SSW,3.8,60,28,1009,2019-05-02
Bac Lieu,34,27,14,ESE,3.5,67,61,1008,2020-05-02
Bac Lieu,33,28,16,E,0.5,67,43,1010,2021-05-02
Bac Lieu,31,26,8,SW,8.1,83,57,1007,2009-05-07
Bac Lieu,36,28,9,S,0.0,66,15,1007,2010-05-07
Bac Lieu,35,27,6,SSW,10.1,71,29,1008,2011-05-07
Bac Lieu,32,27,12,WSW,9.9,74,62,1008,2012-05-07
Bac Lieu,35,28,14,E,3.3,68,24,1008,2013-05-07
Bac Lieu,35,29,17,E,2.5,67,19,1009,2014-05-07
Bac Lieu,36,29,16,SSW,1.4,57,20,1009,2015-05-07
Bac Lieu,37,29,19,ESE,0.0,62,31,1008,2016-05-07
Bac Lieu,30,28,10,E,7.2,72,62,1011,2017-05-07
Bac Lieu,35,29,11,SSW,0.0,61,54,1010,2018-05-07
Bac Lieu,35,29,15,WSW,2.5,62,36,1006,2019-05-07
Bac Lieu,35,29,11,SSE,0.0,62,33,1008,2020-05-07
Bac Lieu,33,28,18,E,1.3,67,59,1009,2021-05-07
Bac Lieu,31,26,10,SW,13.5,84,55,1007,2009-05-08
Bac Lieu,37,28,9,S,0.0,63,18,1006,2010-05-08
Bac Lieu,34,26,9,W,10.1,72,27,1007,2011-05-08
Bac Lieu,32,27,8,SW,26.2,73,56,1008,2012-05-08
Bac Lieu,35,29,13,ESE,3.3,67,31,1008,2013-05-08
Bac Lieu,35,29,11,ESE,5.7,67,18,1009,2014-05-08
Bac Lieu,34,29,15,S,1.3,63,32,1008,2015-05-08
Bac Lieu,36,30,17,SE,0.5,62,27,1009,2016-05-08
Bac Lieu,35,27,14,E,1.9,66,47,1010,2017-05-08
Bac Lieu,36,29,12,SW,16.7,64,31,1009,2018-05-08
Bac Lieu,35,29,16,WSW,0.9,62,33,1007,2019-05-08
Bac Lieu,35,29,12,SSE,0.3,63,53,1008,2020-05-08
Bac Lieu,32,27,15,E,1.7,72,72,1009,2021-05-08
Bac Lieu,32,27,15,W,6.7,81,48,1006,2009-04-21
Bac Lieu,34,27,5,SSE,8.2,73,33,1009,2010-04-21
Bac Lieu,32,26,17,ESE,1.4,73,52,1010,2011-04-21
Bac Lieu,36,28,11,SW,1.5,61,26,1008,2012-04-21
Bac Lieu,34,28,10,SSE,0.0,59,40,1009,2013-04-21
Bac Lieu,36,28,12,SSE,1.0,63,19,1009,2014-04-21
Bac Lieu,37,29,12,SSW,0.3,56,23,1009,2015-04-21
Bac Lieu,36,28,19,SE,0.0,60,33,1010,2016-04-21
Bac Lieu,37,28,13,SW,0.0,60,25,1010,2017-04-21
Bac Lieu,34,27,15,ESE,0.0,65,30,1009,2018-04-21
Bac Lieu,36,29,14,SSE,0.0,58,5,1007,2019-04-21
Bac Lieu,35,27,14,ESE,0.0,65,30,1010,2020-04-21
Bac Lieu,33,28,10,SSW,2.5,69,49,1009,2021-04-21
Bac Lieu,25,24,7,SW,18.2,91,85,1009,2009-05-03
Bac Lieu,34,28,10,ESE,10.1,75,32,1008,2010-05-03
Bac Lieu,35,27,7,S,0.4,68,29,1008,2011-05-03
Bac Lieu,34,28,12,SW,1.6,68,31,1007,2012-05-03
Bac Lieu,35,29,9,S,2.6,66,24,1007,2013-05-03
Bac Lieu,35,29,13,ESE,1.4,62,25,1010,2014-05-03
Bac Lieu,35,28,15,SSE,0.0,62,21,1010,2015-05-03
Bac Lieu,37,30,15,SE,0.1,60,22,1009,2016-05-03
Bac Lieu,35,29,9,SSW,1.0,63,47,1010,2017-05-03
Bac Lieu,34,29,9,SE,1.2,58,40,1011,2018-05-03
Bac Lieu,34,30,11,S,4.3,64,41,1010,2019-05-03
Bac Lieu,34,28,13,SE,1.8,66,48,1009,2020-05-03
Bac Lieu,35,27,19,E,0.4,64,37,1008,2021-05-03
Bac Lieu,30,26,11,SW,9.3,86,40,1006,2009-05-09
Bac Lieu,37,29,9,SSW,0.3,65,22,1006,2010-05-09
Bac Lieu,34,27,12,WSW,5.4,74,24,1007,2011-05-09
Bac Lieu,33,27,10,SW,13.3,70,23,1009,2012-05-09
Bac Lieu,35,29,12,SSE,1.7,68,27,1008,2013-05-09
Bac Lieu,36,29,9,SSE,0.4,63,24,1009,2014-05-09
Bac Lieu,35,29,16,S,2.3,62,27,1008,2015-05-09
Bac Lieu,36,29,16,SE,0.5,62,14,1010,2016-05-09
Bac Lieu,34,28,15,ESE,1.6,65,37,1009,2017-05-09
Bac Lieu,34,29,11,S,16.1,68,34,1010,2018-05-09
Bac Lieu,34,29,18,WSW,7.1,63,38,1007,2019-05-09
Bac Lieu,36,29,12,SSE,0.0,62,27,1009,2020-05-09
Bac Lieu,33,28,10,SE,2.7,68,53,1008,2021-05-09
Bac Lieu,30,26,8,SE,11.7,85,32,1008,2009-05-12
Bac Lieu,32,28,15,ESE,12.5,76,36,1007,2010-05-12
Bac Lieu,34,28,13,SW,20.0,70,41,1008,2011-05-12
Bac Lieu,32,27,14,WSW,1.9,72,31,1006,2012-05-12
Bac Lieu,34,29,12,SSW,1.5,69,38,1008,2013-05-12
Bac Lieu,35,29,12,SSW,3.7,65,42,1010,2014-05-12
Bac Lieu,35,30,15,SSE,0.7,59,17,1010,2015-05-12
Bac Lieu,37,29,13,SSE,0.3,62,17,1007,2016-05-12
Bac Lieu,35,28,17,ESE,1.9,65,32,1009,2017-05-12
Bac Lieu,34,29,11,ESE,4.4,62,24,1009,2018-05-12
Bac Lieu,34,28,13,SW,9.0,70,34,1009,2019-05-12
Bac Lieu,37,28,10,ESE,0.1,61,21,1009,2020-05-12
Bac Lieu,36,29,11,SE,0.0,62,22,1006,2021-05-12
Bac Lieu,31,26,10,S,3.9,82,39,1008,2009-05-11
Bac Lieu,36,29,11,SE,0.5,69,16,1007,2010-05-11
Bac Lieu,34,28,15,WSW,3.0,68,41,1007,2011-05-11
Bac Lieu,33,28,12,SW,9.9,71,25,1008,2012-05-11
Bac Lieu,35,30,13,S,1.0,66,63,1007,2013-05-11
Bac Lieu,34,29,10,SW,2.0,65,61,1009,2014-05-11
Bac Lieu,35,29,15,S,1.0,60,37,1009,2015-05-11
Bac Lieu,36,30,14,SSE,0.4,62,11,1007,2016-05-11
Bac Lieu,34,28,16,E,3.5,64,47,1010,2017-05-11
Bac Lieu,34,29,11,SE,0.0,62,25,1010,2018-05-11
Bac Lieu,34,28,10,WSW,12.8,70,46,1009,2019-05-11
Bac Lieu,35,28,11,SE,0.0,62,30,1009,2020-05-11
Bac Lieu,33,28,10,SE,0.5,68,30,1007,2021-05-11
Bac Lieu,30,26,11,E,7.7,86,24,1008,2009-05-15
Bac Lieu,31,28,12,SE,24.0,83,37,1007,2010-05-15
Bac Lieu,34,28,10,ESE,0.9,67,26,1011,2011-05-15
Bac Lieu,31,27,17,WSW,1.4,75,55,1007,2012-05-15
Bac Lieu,35,29,14,WSW,3.6,68,23,1006,2013-05-15
Bac Lieu,35,29,15,SW,3.0,67,31,1006,2014-05-15
Bac Lieu,35,30,12,SSE,0.5,58,38,1011,2015-05-15
Bac Lieu,36,29,15,ESE,2.2,64,51,1009,2016-05-15
Bac Lieu,35,29,10,S,5.0,66,40,1007,2017-05-15
Bac Lieu,35,29,12,ESE,0.9,62,30,1008,2018-05-15
Bac Lieu,34,29,13,SSW,8.3,70,39,1009,2019-05-15
Bac Lieu,36,28,12,SSE,1.1,63,48,1007,2020-05-15
Bac Lieu,34,29,14,ESE,1.9,65,51,1005,2021-05-15
Bac Lieu,31,26,12,ESE,5.7,85,38,1010,2009-05-17
Bac Lieu,32,28,15,ESE,13.0,80,16,1008,2010-05-17
Bac Lieu,34,28,12,ESE,0.2,67,17,1010,2011-05-17
Bac Lieu,31,26,14,SW,4.3,74,33,1006,2012-05-17
Bac Lieu,34,29,13,SSW,1.6,69,30,1008,2013-05-17
Bac Lieu,35,29,11,SW,2.6,66,29,1008,2014-05-17
Bac Lieu,36,29,15,SSW,3.2,59,60,1009,2015-05-17
Bac Lieu,36,29,14,ESE,0.6,60,45,1008,2016-05-17
Bac Lieu,35,28,11,SSW,0.8,67,46,1007,2017-05-17
Bac Lieu,35,29,12,SE,0.0,64,20,1008,2018-05-17
Bac Lieu,35,29,13,SW,0.1,63,31,1009,2019-05-17
Bac Lieu,35,25,12,SSW,2.8,62,51,1006,2020-05-17
Bac Lieu,34,29,9,SSE,3.1,67,67,1007,2021-05-17
Bac Lieu,31,27,10,ESE,14.0,86,36,1007,2009-05-14
Bac Lieu,33,28,14,ESE,10.4,76,30,1007,2010-05-14
Bac Lieu,34,28,10,S,2.6,70,26,1009,2011-05-14
Bac Lieu,34,27,17,W,2.7,73,53,1006,2012-05-14
Bac Lieu,35,29,11,WSW,10.0,67,26,1006,2013-05-14
Bac Lieu,35,29,12,WSW,2.9,67,25,1007,2014-05-14
Bac Lieu,35,29,15,SE,0.0,58,12,1011,2015-05-14
Bac Lieu,37,29,16,ESE,0.2,63,23,1009,2016-05-14
Bac Lieu,35,28,9,SE,3.7,63,47,1008,2017-05-14
Bac Lieu,35,28,11,E,0.0,62,27,1009,2018-05-14
Bac Lieu,34,29,14,SSW,5.3,70,31,1009,2019-05-14
Bac Lieu,35,29,13,ESE,0.0,64,25,1008,2020-05-14
Bac Lieu,34,29,12,SE,0.2,65,37,1005,2021-05-14
Bac Lieu,30,26,12,E,11.3,87,59,1009,2009-05-16
Bac Lieu,32,28,12,ESE,10.0,81,23,1007,2010-05-16
Bac Lieu,34,28,12,E,0.8,67,16,1012,2011-05-16
Bac Lieu,27,26,12,WSW,1.2,81,55,1006,2012-05-16
Bac Lieu,35,28,15,SW,13.2,69,26,1006,2013-05-16
Bac Lieu,35,29,14,SW,9.0,67,32,1007,2014-05-16
Bac Lieu,35,30,12,S,2.1,60,46,1010,2015-05-16
Bac Lieu,37,29,13,ESE,0.6,59,49,1008,2016-05-16
Bac Lieu,33,29,8,WSW,1.3,72,50,1007,2017-05-16
Bac Lieu,35,29,12,ESE,1.8,63,34,1008,2018-05-16
Bac Lieu,35,29,12,SSW,0.3,65,27,1010,2019-05-16
Bac Lieu,36,29,12,SSE,1.6,62,40,1006,2020-05-16
Bac Lieu,34,28,11,SE,10.5,67,68,1006,2021-05-16
Bac Lieu,31,26,6,S,10.8,84,34,1009,2009-05-19
Bac Lieu,31,28,6,ENE,18.1,84,29,1009,2010-05-19
Bac Lieu,33,28,10,SSW,3.1,70,22,1010,2011-05-19
Bac Lieu,33,28,11,S,0.6,72,33,1009,2012-05-19
Bac Lieu,34,28,11,SW,2.1,67,30,1008,2013-05-19
Bac Lieu,36,29,8,W,1.5,64,27,1009,2014-05-19
Bac Lieu,36,30,19,SSW,1.8,60,51,1009,2015-05-19
Bac Lieu,33,29,13,SSW,1.4,69,62,1009,2016-05-19
Bac Lieu,35,29,13,SW,6.4,68,39,1008,2017-05-19
Bac Lieu,34,29,6,S,15.7,64,48,1007,2018-05-19
Bac Lieu,34,29,14,SW,19.5,68,44,1009,2019-05-19
Bac Lieu,35,29,14,SSW,4.0,66,51,1006,2020-05-19
Bac Lieu,34,29,8,SSW,1.8,64,53,1007,2021-05-19
Bac Lieu,30,26,10,SSW,8.0,85,54,1007,2009-05-10
Bac Lieu,38,29,7,SSW,6.8,69,24,1006,2010-05-10
Bac Lieu,36,28,16,W,0.0,61,25,1008,2011-05-10
Bac Lieu,34,27,10,WSW,3.3,70,28,1009,2012-05-10
Bac Lieu,35,29,10,SSE,0.3,64,20,1008,2013-05-10
Bac Lieu,35,29,10,S,0.8,64,40,1008,2014-05-10
Bac Lieu,35,29,15,SSW,2.6,61,51,1008,2015-05-10
Bac Lieu,36,29,15,SE,0.0,62,22,1009,2016-05-10
Bac Lieu,34,28,15,E,0.9,65,36,1010,2017-05-10
Bac Lieu,34,29,9,SSE,2.5,66,37,1011,2018-05-10
Bac Lieu,31,28,16,WSW,21.8,73,65,1009,2019-05-10
Bac Lieu,34,27,12,SSE,0.0,65,43,1009,2020-05-10
Bac Lieu,33,28,12,SE,1.9,66,39,1008,2021-05-10
Bac Lieu,32,26,9,WSW,11.7,85,45,1008,2009-05-20
Bac Lieu,32,27,5,ESE,7.3,83,37,1009,2010-05-20
Bac Lieu,33,28,10,SW,7.3,70,22,1009,2011-05-20
Bac Lieu,34,28,11,SW,1.3,67,20,1007,2012-05-20
Bac Lieu,34,28,12,SW,2.8,68,28,1008,2013-05-20
Bac Lieu,35,29,9,SW,2.7,64,27,1009,2014-05-20
Bac Lieu,36,30,20,SW,1.4,58,34,1009,2015-05-20
Bac Lieu,33,27,11,SSW,0.7,71,56,1008,2016-05-20
Bac Lieu,35,28,13,SW,6.4,69,35,1007,2017-05-20
Bac Lieu,34,29,6,SSE,1.0,64,59,1007,2018-05-20
Bac Lieu,35,29,13,SW,1.8,66,36,1009,2019-05-20
Bac Lieu,35,29,10,SW,2.3,66,50,1007,2020-05-20
Bac Lieu,34,28,10,WSW,8.1,68,65,1007,2021-05-20
Bac Lieu,30,24,5,WNW,2.8,83,67,1009,2009-05-05
Bac Lieu,34,28,8,SSW,3.2,74,17,1007,2010-05-05
Bac Lieu,34,27,8,SSE,13.7,71,19,1009,2011-05-05
Bac Lieu,34,28,18,WSW,0.9,68,20,1007,2012-05-05
Bac Lieu,34,28,19,E,1.0,66,26,1008,2013-05-05
Bac Lieu,35,29,19,E,1.3,65,23,1008,2014-05-05
Bac Lieu,35,29,15,SSW,0.8,60,43,1009,2015-05-05
Bac Lieu,37,30,16,ESE,2.4,59,20,1009,2016-05-05
Bac Lieu,36,29,9,S,7.9,63,33,1011,2017-05-05
Bac Lieu,31,28,11,ESE,1.9,71,53,1011,2018-05-05
Bac Lieu,34,30,12,SW,9.5,62,34,1009,2019-05-05
Bac Lieu,35,29,11,SE,0.1,65,36,1009,2020-05-05
Bac Lieu,35,29,24,E,0.4,64,35,1007,2021-05-05
Bac Lieu,29,26,9,WSW,2.9,89,54,1008,2009-05-22
Bac Lieu,32,27,8,SW,11.1,84,42,1009,2010-05-22
Bac Lieu,34,27,12,WSW,19.5,74,35,1008,2011-05-22
Bac Lieu,34,28,14,WSW,4.1,70,23,1008,2012-05-22
Bac Lieu,35,28,14,SW,3.9,69,20,1008,2013-05-22
Bac Lieu,36,29,9,WSW,8.4,64,21,1007,2014-05-22
Bac Lieu,35,30,18,SW,2.4,63,42,1009,2015-05-22
Bac Lieu,33,28,21,W,0.7,71,69,1009,2016-05-22
Bac Lieu,34,29,13,SW,8.6,72,35,1007,2017-05-22
Bac Lieu,34,28,10,E,2.6,64,52,1009,2018-05-22
Bac Lieu,35,29,13,SW,8.8,68,32,1009,2019-05-22
Bac Lieu,36,29,11,SW,1.9,64,55,1007,2020-05-22
Bac Lieu,31,26,15,W,7.1,77,59,1007,2021-05-22
Bac Lieu,29,26,11,W,7.2,87,80,1008,2009-05-23
Bac Lieu,33,27,11,WSW,2.3,80,30,1008,2010-05-23
Bac Lieu,34,27,13,SW,9.7,73,26,1008,2011-05-23
Bac Lieu,34,28,17,WSW,2.2,69,33,1007,2012-05-23
Bac Lieu,35,29,11,SW,3.5,71,29,1009,2013-05-23
Bac Lieu,34,29,10,W,13.2,67,24,1008,2014-05-23
Bac Lieu,36,29,18,WSW,0.7,56,31,1009,2015-05-23
Bac Lieu,36,28,16,W,6.9,62,51,1008,2016-05-23
Bac Lieu,35,28,13,SW,4.0,70,33,1008,2017-05-23
Bac Lieu,34,27,12,ENE,1.5,66,75,1009,2018-05-23
Bac Lieu,35,29,12,SW,1.6,67,35,1009,2019-05-23
Bac Lieu,35,29,14,SW,14.2,67,46,1008,2020-05-23
Bac Lieu,29,23,19,W,2.9,80,66,1007,2021-05-23
Bac Lieu,31,25,9,WSW,4.4,81,41,1006,2009-05-24
Bac Lieu,33,27,11,WSW,3.8,80,21,1007,2010-05-24
Bac Lieu,35,27,11,SW,27.0,73,31,1007,2011-05-24
Bac Lieu,34,27,16,SW,4.5,71,41,1006,2012-05-24
Bac Lieu,34,28,13,SSW,1.2,68,24,1009,2013-05-24
Bac Lieu,33,28,9,SW,6.2,73,30,1009,2014-05-24
Bac Lieu,35,29,18,WSW,3.5,61,23,1009,2015-05-24
Bac Lieu,33,28,24,WSW,2.1,69,55,1008,2016-05-24
Bac Lieu,35,29,11,WSW,12.1,70,47,1007,2017-05-24
Bac Lieu,33,29,10,SE,15.3,71,52,1008,2018-05-24
Bac Lieu,35,29,13,SW,0.9,65,31,1009,2019-05-24
Bac Lieu,33,28,11,SW,2.0,67,51,1010,2020-05-24
Bac Lieu,26,21,16,W,36.4,87,74,1007,2021-05-24
Bac Lieu,30,26,11,SW,3.5,84,58,1008,2009-05-27
Bac Lieu,31,27,7,SW,6.5,82,36,1009,2010-05-27
Bac Lieu,33,27,11,W,6.7,74,55,1007,2011-05-27
Bac Lieu,33,27,13,WSW,1.6,71,40,1008,2012-05-27
Bac Lieu,34,28,10,WSW,3.1,69,18,1008,2013-05-27
Bac Lieu,35,29,8,SSE,2.3,67,19,1009,2014-05-27
Bac Lieu,35,29,20,WSW,0.9,60,34,1010,2015-05-27
Bac Lieu,35,30,23,SW,0.1,59,65,1009,2016-05-27
Bac Lieu,33,28,9,WSW,9.3,74,58,1007,2017-05-27
Bac Lieu,35,29,9,ESE,2.9,63,41,1009,2018-05-27
Bac Lieu,35,28,12,SW,6.0,68,50,1008,2019-05-27
Bac Lieu,37,29,13,SW,0.1,59,36,1010,2020-05-27
Bac Lieu,29,24,15,WSW,0.8,84,62,1008,2021-05-27
Bac Lieu,31,25,12,SW,3.7,82,48,1008,2009-05-28
Bac Lieu,31,28,6,SSW,8.9,83,57,1010,2010-05-28
Bac Lieu,32,27,13,WSW,7.2,78,67,1007,2011-05-28
Bac Lieu,33,27,16,WSW,0.2,69,54,1008,2012-05-28
Bac Lieu,35,28,11,WSW,1.9,68,18,1008,2013-05-28
Bac Lieu,35,28,7,SW,2.5,66,28,1008,2014-05-28
Bac Lieu,34,28,19,SW,5.3,62,36,1008,2015-05-28
Bac Lieu,29,28,14,SW,0.0,75,49,1009,2016-05-28
Bac Lieu,33,28,11,WSW,5.7,75,42,1007,2017-05-28
Bac Lieu,35,29,10,SE,0.3,63,23,1009,2018-05-28
Bac Lieu,34,29,11,SSW,4.3,71,28,1007,2019-05-28
